gameId,gameDateTimeEst,teamId,opponentTeamId,win,Min,PTS,FGA,FGM,FGP,TPA,TPM,TPP,FTA,FTM,FTP,AST,TOV,OREB,BLK,STL,PF,DREB,Opp_PTS,Opp_FGA,Opp_FGM,Opp_FGP,Opp_TPA,Opp_TPM,Opp_TPP,Opp_FTA,Opp_FTM,Opp_FTP,Opp_AST,Opp_TOV,Opp_BLK,Opp_STL,Opp_PF,Opp_OREB,Opp_DREB,Poss,Opp_Poss,eFG,TS,AST_Per,TOV_Rat,OREB_Per,Opp_eFG,BLK_Rat,STL_Rat,PF_Rat,Opp_TOV_Rat,DREB_Per,off_eff,def_eff,net_eff,off_rat,def_rat,net_rat
22000346,2021-02-05 19:30:00+00:00,1610612739,1610612749,0,240.0,105,92.0,41.0,0.446,32.0,11.0,0.344,16.0,12.0,0.75,23.0,11.0,6.0,9.0,7.0,19.0,30.0,123,97,50,0.515,22,7,0.318,22,16,0.727,28,13,7,6,18,13,41,104.04,106.68,0.505,0.53,0.561,10.573,0.128,0.552,8.436,6.562,17.81,12.186,0.698,100.923,115.298,-14.375,93.748,110.934,204.682
22000346,2021-02-05 19:30:00+00:00,1610612749,1610612739,1,240.0,123,97.0,50.0,0.515,22.0,7.0,0.318,22.0,16.0,0.727,28.0,13.0,13.0,7.0,6.0,18.0,41.0,105,92,41,0.446,32,11,0.344,16,12,0.75,23,11,9,7,19,6,30,106.68,104.04,0.552,0.576,0.56,12.186,0.302,0.505,6.728,5.767,17.301,10.573,0.872,115.298,100.923,14.375,103.081,104.692,207.773
22000345,2021-02-05 19:30:00+00:00,1610612751,1610612761,0,240.0,117,80.0,39.0,0.488,42.0,17.0,0.405,29.0,22.0,0.759,29.0,18.0,8.0,6.0,5.0,19.0,32.0,123,97,49,0.505,32,13,0.406,14,12,0.857,22,10,6,10,25,12,29,102.76,101.16,0.594,0.631,0.744,17.517,0.216,0.572,5.931,4.943,18.782,9.885,0.727,113.858,121.59,-7.732,105.056,92.482,197.539
22000345,2021-02-05 19:30:00+00:00,1610612761,1610612751,1,240.0,123,97.0,49.0,0.505,32.0,13.0,0.406,14.0,12.0,0.857,22.0,10.0,12.0,6.0,10.0,25.0,29.0,117,80,39,0.488,42,17,0.405,29,22,0.759,29,18,6,5,19,8,32,101.16,102.76,0.572,0.596,0.449,9.885,0.273,0.594,5.839,9.731,24.329,17.517,0.784,121.59,113.858,7.732,104.098,110.848,214.946
22000343,2021-02-05 19:00:00+00:00,1610612740,1610612754,1,240.0,114,76.0,41.0,0.539,25.0,13.0,0.52,26.0,19.0,0.731,23.0,20.0,11.0,6.0,5.0,17.0,39.0,113,93,41,0.441,42,20,0.476,16,11,0.688,31,10,6,9,21,10,27,96.44,100.04,0.625,0.652,0.561,20.738,0.289,0.548,5.998,4.998,16.993,9.996,0.796,118.208,112.955,5.253,103.055,96.033,199.087
22000344,2021-02-05 19:00:00+00:00,1610612741,1610612753,0,240.0,119,96.0,46.0,0.479,30.0,9.0,0.3,20.0,18.0,0.9,27.0,8.0,10.0,5.0,9.0,22.0,30.0,123,81,42,0.519,27,11,0.407,37,28,0.757,27,16,2,5,22,10,39,102.8,103.28,0.526,0.568,0.587,7.782,0.204,0.586,4.841,8.714,21.301,15.492,0.75,115.759,119.094,-3.335,107.45,102.66,210.11
22000344,2021-02-05 19:00:00+00:00,1610612753,1610612741,1,240.0,123,81.0,42.0,0.519,27.0,11.0,0.407,37.0,28.0,0.757,27.0,16.0,10.0,2.0,5.0,22.0,39.0,119,96,46,0.479,30,9,0.3,20,18,0.9,27,8,5,9,22,10,30,103.28,102.8,0.586,0.632,0.643,15.492,0.25,0.526,1.946,4.864,21.401,7.782,0.796,119.094,115.759,3.335,104.375,74.893,179.268
22000343,2021-02-05 19:00:00+00:00,1610612754,1610612740,0,240.0,113,93.0,41.0,0.441,42.0,20.0,0.476,16.0,11.0,0.688,31.0,10.0,10.0,6.0,9.0,21.0,27.0,114,76,41,0.539,25,13,0.52,26,19,0.731,23,20,6,5,17,11,39,100.04,96.44,0.548,0.565,0.756,9.996,0.204,0.625,6.221,9.332,21.775,20.738,0.711,112.955,118.208,-5.253,108.286,113.796,222.082
22000341,2021-02-04 22:00:00+00:00,1610612743,1610612747,0,240.0,93,92.0,36.0,0.391,28.0,8.0,0.286,15.0,13.0,0.867,19.0,17.0,16.0,2.0,9.0,23.0,26.0,114,81,46,0.568,24,8,0.333,22,14,0.636,29,16,7,10,19,8,32,99.6,98.68,0.435,0.472,0.528,17.068,0.333,0.617,2.027,9.12,23.308,16.214,0.765,93.373,115.525,-22.151,87.561,90.961,178.523
22000341,2021-02-04 22:00:00+00:00,1610612747,1610612743,1,240.0,114,81.0,46.0,0.568,24.0,8.0,0.333,22.0,14.0,0.636,29.0,16.0,8.0,7.0,10.0,19.0,32.0,93,92,36,0.391,28,8,0.286,15,13,0.867,19,17,2,9,23,16,26,98.68,99.6,0.617,0.629,0.63,16.214,0.235,0.435,7.028,10.04,19.076,17.068,0.667,115.525,93.373,22.151,104.325,125.145,229.469
22000340,2021-02-04 21:00:00+00:00,1610612745,1610612763,1,240.0,115,87.0,41.0,0.471,45.0,19.0,0.422,17.0,14.0,0.824,26.0,15.0,8.0,3.0,8.0,19.0,36.0,103,87,37,0.425,35,12,0.343,24,17,0.708,28,13,6,10,15,11,32,101.48,99.56,0.58,0.609,0.634,14.781,0.2,0.494,3.013,8.035,19.084,13.057,0.766,113.323,103.455,9.868,101.268,96.021,197.288
22000340,2021-02-04 21:00:00+00:00,1610612763,1610612745,0,240.0,103,87.0,37.0,0.425,35.0,12.0,0.343,24.0,17.0,0.708,28.0,13.0,11.0,6.0,10.0,15.0,32.0,115,87,41,0.471,45,19,0.422,17,14,0.824,26,15,3,8,19,8,36,99.56,101.48,0.494,0.528,0.757,13.057,0.234,0.58,5.912,9.854,14.781,14.781,0.8,103.455,113.323,-9.868,100.213,114.269,214.482
22000337,2021-02-04 20:00:00+00:00,1610612755,1610612757,0,240.0,105,81.0,39.0,0.481,27.0,7.0,0.259,24.0,20.0,0.833,19.0,18.0,8.0,3.0,6.0,15.0,29.0,121,98,45,0.459,31,13,0.419,23,18,0.783,17,12,5,8,18,19,34,101.56,101.12,0.525,0.573,0.487,17.724,0.19,0.526,2.967,5.934,14.834,11.867,0.604,103.387,119.66,-16.273,89.201,88.041,177.242
22000337,2021-02-04 20:00:00+00:00,1610612757,1610612755,1,240.0,121,98.0,45.0,0.459,31.0,13.0,0.419,23.0,18.0,0.783,17.0,12.0,19.0,5.0,8.0,18.0,34.0,105,81,39,0.481,27,7,0.259,24,20,0.833,19,18,3,6,15,8,29,101.12,101.56,0.526,0.56,0.378,11.867,0.396,0.525,4.923,7.877,17.724,17.724,0.81,119.66,103.387,16.273,99.359,108.571,207.93
22000338,2021-02-04 19:30:00+00:00,1610612737,1610612762,0,240.0,91,98.0,32.0,0.327,31.0,9.0,0.29,19.0,18.0,0.947,19.0,11.0,18.0,1.0,8.0,15.0,31.0,112,91,44,0.484,27,13,0.481,13,11,0.846,19,14,4,7,20,12,40,99.36,98.72,0.372,0.428,0.594,11.071,0.31,0.555,1.013,8.104,15.194,14.182,0.721,91.586,113.452,-21.866,89.818,88.015,177.833
22000339,2021-02-04 19:30:00+00:00,1610612742,1610612744,0,240.0,116,92.0,38.0,0.413,50.0,20.0,0.4,23.0,20.0,0.87,26.0,10.0,10.0,3.0,2.0,24.0,32.0,147,89,51,0.573,43,22,0.512,27,23,0.852,37,10,6,6,19,4,41,102.12,106.88,0.522,0.568,0.684,9.792,0.196,0.697,2.807,1.871,22.455,9.356,0.889,113.592,137.537,-23.946,104.698,66.809,171.508
22000339,2021-02-04 19:30:00+00:00,1610612744,1610612742,1,240.0,147,89.0,51.0,0.573,43.0,22.0,0.512,27.0,23.0,0.852,37.0,10.0,4.0,6.0,6.0,19.0,41.0,116,92,38,0.413,50,20,0.4,23,20,0.87,26,10,3,2,24,10,32,106.88,102.12,0.697,0.729,0.725,9.356,0.111,0.522,5.875,5.875,18.606,9.792,0.804,137.537,113.592,23.946,120.092,98.013,218.106
22000338,2021-02-04 19:30:00+00:00,1610612762,1610612737,1,240.0,112,91.0,44.0,0.484,27.0,13.0,0.481,13.0,11.0,0.846,19.0,14.0,12.0,4.0,7.0,20.0,40.0,91,98,32,0.327,31,9,0.29,19,18,0.947,19,11,1,8,15,18,31,98.72,99.36,0.555,0.579,0.432,14.182,0.279,0.372,4.026,7.045,20.129,11.071,0.69,113.452,91.586,21.866,95.897,102.881,198.778
22000336,2021-02-03 22:00:00+00:00,1610612738,1610612758,0,240.0,111,86.0,39.0,0.453,33.0,11.0,0.333,29.0,22.0,0.759,28.0,13.0,11.0,3.0,9.0,21.0,34.0,116,92,42,0.457,37,13,0.351,23,19,0.826,23,11,2,7,19,12,32,100.76,101.12,0.517,0.562,0.718,12.902,0.256,0.527,2.967,8.9,20.767,10.878,0.739,110.163,114.715,-4.552,102.817,92.827,195.645
22000336,2021-02-03 22:00:00+00:00,1610612758,1610612738,1,240.0,116,92.0,42.0,0.457,37.0,13.0,0.351,23.0,19.0,0.826,23.0,11.0,12.0,2.0,7.0,19.0,32.0,111,86,39,0.453,33,11,0.333,29,22,0.759,28,13,3,9,21,11,34,101.12,100.76,0.527,0.568,0.548,10.878,0.261,0.517,1.985,6.947,18.857,12.902,0.744,114.715,110.163,4.552,101.217,87.236,188.454
22000335,2021-02-03 21:30:00+00:00,1610612740,1610612756,1,240.0,123,90.0,46.0,0.511,33.0,14.0,0.424,21.0,17.0,0.81,30.0,7.0,12.0,3.0,7.0,20.0,32.0,101,82,38,0.463,35,8,0.229,20,17,0.85,26,15,6,3,18,11,28,94.24,94.8,0.589,0.62,0.652,7.428,0.3,0.512,3.165,7.384,21.097,15.823,0.744,130.518,106.54,23.978,120.575,95.793,216.368
22000335,2021-02-03 21:30:00+00:00,1610612756,1610612740,0,240.0,101,82.0,38.0,0.463,35.0,8.0,0.229,20.0,17.0,0.85,26.0,15.0,11.0,6.0,3.0,18.0,28.0,123,90,46,0.511,33,14,0.424,21,17,0.81,30,7,3,7,20,12,32,94.8,94.24,0.512,0.556,0.684,15.823,0.256,0.589,6.367,3.183,19.1,7.428,0.7,106.54,130.518,-23.978,98.279,85.711,183.991
22000334,2021-02-03 20:30:00+00:00,1610612750,1610612759,0,240.0,108,94.0,43.0,0.457,33.0,13.0,0.394,11.0,9.0,0.818,22.0,10.0,9.0,9.0,6.0,21.0,40.0,111,96,43,0.448,26,7,0.269,24,18,0.75,28,7,6,5,13,7,38,99.84,106.56,0.527,0.546,0.512,10.016,0.191,0.484,8.446,5.631,19.707,6.569,0.851,108.173,104.167,4.006,97.768,106.646,204.414
22000334,2021-02-03 20:30:00+00:00,1610612759,1610612750,1,240.0,111,96.0,43.0,0.448,26.0,7.0,0.269,24.0,18.0,0.75,28.0,7.0,7.0,6.0,5.0,13.0,38.0,108,94,43,0.457,33,13,0.394,11,9,0.818,22,10,9,6,21,9,40,106.56,99.84,0.484,0.521,0.651,6.569,0.149,0.527,6.01,5.008,13.021,10.016,0.809,104.167,108.173,-4.006,107.685,100.759,208.444
22000328,2021-02-03 20:00:00+00:00,1610612739,1610612746,0,240.0,99,92.0,41.0,0.446,10.0,4.0,0.4,17.0,13.0,0.765,21.0,8.0,11.0,6.0,8.0,14.0,26.0,121,79,44,0.557,34,20,0.588,17,13,0.765,22,16,6,4,20,8,38,96.48,94.48,0.467,0.498,0.512,8.292,0.224,0.684,6.351,8.467,14.818,16.935,0.765,102.612,128.069,-25.457,97.985,110.805,208.79
22000332,2021-02-03 20:00:00+00:00,1610612741,1610612752,0,240.0,103,88.0,43.0,0.489,36.0,6.0,0.167,16.0,11.0,0.688,25.0,9.0,6.0,3.0,11.0,14.0,32.0,107,89,43,0.483,22,11,0.5,15,10,0.667,19,17,4,5,18,11,36,98.04,101.6,0.523,0.542,0.581,9.18,0.143,0.545,2.953,10.827,13.78,16.732,0.744,105.059,105.315,-0.256,99.427,108.295,207.722
22000333,2021-02-03 20:00:00+00:00,1610612745,1610612760,0,240.0,87,86.0,33.0,0.384,46.0,12.0,0.261,13.0,9.0,0.692,21.0,21.0,5.0,4.0,11.0,18.0,36.0,104,83,36,0.434,33,10,0.303,26,22,0.846,19,21,5,13,14,5,46,107.72,110.44,0.453,0.474,0.636,19.495,0.098,0.494,3.622,9.96,16.298,19.015,0.878,80.765,94.169,-13.404,80.882,113.514,194.395
22000328,2021-02-03 20:00:00+00:00,1610612746,1610612739,1,240.0,121,79.0,44.0,0.557,34.0,20.0,0.588,17.0,13.0,0.765,22.0,16.0,8.0,6.0,4.0,20.0,38.0,99,92,41,0.446,10,4,0.4,17,13,0.765,21,8,6,8,14,11,26,94.48,96.48,0.684,0.7,0.5,16.935,0.235,0.467,6.219,4.146,20.73,8.292,0.776,128.069,102.612,25.457,106.306,94.786,201.092
22000331,2021-02-03 20:00:00+00:00,1610612748,1610612764,0,240.0,100,83.0,36.0,0.434,35.0,12.0,0.343,22.0,16.0,0.727,24.0,16.0,9.0,2.0,11.0,21.0,35.0,103,84,35,0.417,37,15,0.405,25,18,0.72,20,17,5,6,17,14,35,99.68,98.0,0.506,0.539,0.667,16.051,0.205,0.506,2.041,11.224,21.429,17.347,0.714,100.321,105.102,-4.781,94.309,102.756,197.065
22000332,2021-02-03 20:00:00+00:00,1610612752,1610612741,1,240.0,107,89.0,43.0,0.483,22.0,11.0,0.5,15.0,10.0,0.667,19.0,17.0,11.0,4.0,5.0,18.0,36.0,103,88,43,0.489,36,6,0.167,16,11,0.688,25,9,3,11,14,6,32,101.6,98.04,0.545,0.56,0.442,16.732,0.256,0.523,4.08,5.1,18.36,9.18,0.857,105.315,105.059,0.256,91.674,88.504,180.178
22000333,2021-02-03 20:00:00+00:00,1610612760,1610612745,1,240.0,104,83.0,36.0,0.434,33.0,10.0,0.303,26.0,22.0,0.846,19.0,21.0,5.0,5.0,13.0,14.0,46.0,87,86,33,0.384,46,12,0.261,13,9,0.692,21,21,4,11,18,5,36,110.44,107.72,0.494,0.551,0.528,19.015,0.122,0.453,4.642,12.068,12.997,19.495,0.902,94.169,80.765,13.404,84.176,129.688,213.864
22000331,2021-02-03 20:00:00+00:00,1610612764,1610612748,1,240.0,103,84.0,35.0,0.417,37.0,15.0,0.405,25.0,18.0,0.72,20.0,17.0,14.0,5.0,6.0,17.0,35.0,100,83,36,0.434,35,12,0.343,22,16,0.727,24,16,2,11,21,9,35,98.0,99.68,0.506,0.542,0.571,17.347,0.286,0.506,5.016,6.019,17.055,16.051,0.795,105.102,100.321,4.781,93.79,103.36,197.15
22000330,2021-02-03 19:30:00+00:00,1610612737,1610612742,0,240.0,116,90.0,45.0,0.5,38.0,14.0,0.368,17.0,12.0,0.706,31.0,16.0,13.0,4.0,6.0,20.0,33.0,122,93,43,0.462,40,13,0.325,25,23,0.92,27,10,7,8,19,13,32,100.48,101.0,0.578,0.595,0.689,15.924,0.289,0.532,3.96,5.941,19.802,9.901,0.717,115.446,120.792,-5.346,105.057,87.977,193.034
22000330,2021-02-03 19:30:00+00:00,1610612742,1610612737,1,240.0,122,93.0,43.0,0.462,40.0,13.0,0.325,25.0,23.0,0.92,27.0,10.0,13.0,7.0,8.0,19.0,32.0,116,90,45,0.5,38,14,0.368,17,12,0.706,31,16,4,6,20,13,33,101.0,100.48,0.532,0.587,0.628,9.901,0.283,0.578,6.967,7.962,18.909,15.924,0.711,120.792,115.446,5.346,107.665,111.056,218.721
22000329,2021-02-03 19:00:00+00:00,1610612749,1610612754,1,240.0,130,102.0,48.0,0.471,48.0,21.0,0.438,14.0,13.0,0.929,33.0,13.0,11.0,7.0,13.0,11.0,42.0,110,95,43,0.453,34,11,0.324,15,13,0.867,28,14,6,7,13,8,38,110.16,107.6,0.574,0.601,0.688,11.801,0.224,0.511,6.506,12.082,10.223,13.011,0.84,118.01,102.23,15.78,106.777,130.219,236.996
22000329,2021-02-03 19:00:00+00:00,1610612754,1610612749,0,240.0,110,95.0,43.0,0.453,34.0,11.0,0.324,15.0,13.0,0.867,28.0,14.0,8.0,6.0,7.0,13.0,38.0,130,102,48,0.471,48,21,0.438,14,13,0.929,33,13,7,13,11,11,42,107.6,110.16,0.511,0.541,0.651,13.011,0.16,0.574,5.447,6.354,11.801,11.801,0.776,102.23,118.01,-15.78,95.214,102.933,198.147
22000327,2021-02-03 19:00:00+00:00,1610612755,1610612766,1,240.0,118,79.0,41.0,0.519,24.0,10.0,0.417,32.0,26.0,0.813,23.0,19.0,10.0,6.0,9.0,21.0,30.0,111,87,39,0.448,37,14,0.378,23,19,0.826,28,19,4,5,22,10,27,102.08,106.12,0.582,0.634,0.561,18.613,0.27,0.529,5.654,8.481,19.789,17.904,0.75,115.596,104.599,10.997,100.216,111.345,211.561
22000327,2021-02-03 19:00:00+00:00,1610612766,1610612755,0,240.0,111,87.0,39.0,0.448,37.0,14.0,0.378,23.0,19.0,0.826,28.0,19.0,10.0,4.0,5.0,22.0,27.0,118,79,41,0.519,24,10,0.417,32,26,0.813,23,19,6,9,21,10,30,106.12,102.08,0.529,0.571,0.718,17.904,0.25,0.582,3.918,4.898,21.552,18.613,0.73,104.599,115.596,-10.997,99.222,91.894,191.116
22000326,2021-02-02 22:00:00+00:00,1610612738,1610612744,1,240.0,111,84.0,39.0,0.464,34.0,13.0,0.382,27.0,20.0,0.741,16.0,16.0,12.0,4.0,3.0,20.0,39.0,107,83,38,0.458,37,15,0.405,23,16,0.696,30,11,4,9,23,6,30,99.88,98.12,0.542,0.579,0.41,16.019,0.286,0.548,4.077,3.057,20.383,11.211,0.867,111.133,109.05,2.083,93.095,83.203,176.298
22000326,2021-02-02 22:00:00+00:00,1610612744,1610612738,0,240.0,107,83.0,38.0,0.458,37.0,15.0,0.405,23.0,16.0,0.696,30.0,11.0,6.0,4.0,9.0,23.0,30.0,111,84,39,0.464,34,13,0.382,27,20,0.741,16,16,4,3,20,12,39,98.12,99.88,0.548,0.575,0.789,11.211,0.133,0.542,4.005,9.011,23.028,16.019,0.714,109.05,111.133,-2.083,104.615,101.278,205.893
22000325,2021-02-02 22:00:00+00:00,1610612762,1610612765,1,240.0,117,82.0,38.0,0.463,42.0,16.0,0.381,29.0,25.0,0.862,23.0,13.0,8.0,6.0,9.0,17.0,36.0,105,93,39,0.419,27,9,0.333,20,18,0.9,18,15,5,7,21,12,34,99.76,104.8,0.561,0.617,0.605,13.031,0.19,0.468,5.725,8.588,16.221,14.313,0.75,117.281,100.191,17.091,101.071,113.41,214.481
22000325,2021-02-02 22:00:00+00:00,1610612765,1610612762,0,240.0,105,93.0,39.0,0.419,27.0,9.0,0.333,20.0,18.0,0.9,18.0,15.0,12.0,5.0,7.0,21.0,34.0,117,82,38,0.463,42,16,0.381,29,25,0.862,23,13,6,9,17,8,36,104.8,99.76,0.468,0.516,0.462,14.313,0.25,0.561,5.012,7.017,21.051,13.031,0.81,100.191,117.281,-17.091,87.935,98.072,186.007
22000322,2021-02-02 20:00:00+00:00,1610612754,1610612763,1,240.0,134,82.0,49.0,0.598,29.0,16.0,0.552,29.0,20.0,0.69,30.0,18.0,9.0,8.0,8.0,19.0,33.0,116,93,42,0.452,25,9,0.36,24,23,0.958,27,16,7,11,22,10,26,103.76,109.56,0.695,0.707,0.612,17.348,0.257,0.5,7.302,7.302,17.342,14.604,0.767,129.144,105.878,23.266,111.55,114.549,226.099
22000559,2021-02-02 20:00:00+00:00,1610612757,1610612764,1,240.0,132,95.0,44.0,0.463,46.0,21.0,0.457,23.0,23.0,1.0,19.0,9.0,14.0,1.0,6.0,19.0,30.0,121,83,46,0.554,40,16,0.4,17,13,0.765,32,14,5,2,21,6,33,100.12,98.48,0.574,0.628,0.432,8.989,0.298,0.651,1.015,6.093,19.293,14.216,0.833,131.842,122.868,8.974,108.099,77.929,186.028
22000322,2021-02-02 20:00:00+00:00,1610612763,1610612754,0,240.0,116,93.0,42.0,0.452,25.0,9.0,0.36,24.0,23.0,0.958,27.0,16.0,10.0,7.0,11.0,22.0,26.0,134,82,49,0.598,29,16,0.552,29,20,0.69,30,18,8,8,19,9,33,109.56,103.76,0.5,0.56,0.643,14.604,0.233,0.695,6.746,10.601,21.203,17.348,0.743,105.878,129.144,-23.266,96.522,114.09,210.612
22000559,2021-02-02 20:00:00+00:00,1610612764,1610612757,0,240.0,121,83.0,46.0,0.554,40.0,16.0,0.4,17.0,13.0,0.765,32.0,14.0,6.0,5.0,2.0,21.0,33.0,132,95,44,0.463,46,21,0.457,23,23,1.0,19,9,1,6,19,14,30,98.48,100.12,0.651,0.669,0.696,14.216,0.167,0.574,4.994,1.998,20.975,8.989,0.702,122.868,131.842,-8.974,108.902,78.258,187.16
22000324,2021-02-02 19:30:00+00:00,1610612746,1610612751,0,240.0,120,99.0,45.0,0.455,36.0,15.0,0.417,17.0,15.0,0.882,21.0,8.0,11.0,5.0,12.0,18.0,28.0,124,79,45,0.57,31,13,0.419,26,21,0.808,25,17,4,6,17,6,38,103.48,101.44,0.53,0.563,0.467,7.731,0.224,0.652,4.929,11.83,17.744,16.759,0.824,115.964,122.24,-6.275,104.623,113.164,217.787
22000324,2021-02-02 19:30:00+00:00,1610612751,1610612746,1,240.0,124,79.0,45.0,0.57,31.0,13.0,0.419,26.0,21.0,0.808,25.0,17.0,6.0,4.0,6.0,17.0,38.0,120,99,45,0.455,36,15,0.417,17,15,0.882,21,8,5,12,18,11,28,101.44,103.48,0.652,0.686,0.556,16.759,0.176,0.53,3.865,5.798,16.428,7.731,0.776,122.24,115.964,6.275,103.404,87.634,191.038
22000323,2021-02-02 19:00:00+00:00,1610612753,1610612761,0,240.0,108,89.0,41.0,0.461,38.0,14.0,0.368,14.0,12.0,0.857,24.0,17.0,9.0,4.0,4.0,22.0,37.0,123,83,40,0.482,45,20,0.444,25,23,0.92,32,11,4,14,18,6,34,103.16,99.0,0.539,0.567,0.585,16.479,0.209,0.602,4.04,4.04,22.222,11.111,0.86,104.692,124.242,-19.551,94.598,82.469,177.067
22000323,2021-02-02 19:00:00+00:00,1610612761,1610612753,1,240.0,123,83.0,40.0,0.482,45.0,20.0,0.444,25.0,23.0,0.92,32.0,11.0,6.0,4.0,14.0,18.0,34.0,108,89,41,0.461,38,14,0.368,14,12,0.857,24,17,4,4,22,9,37,99.0,103.16,0.602,0.654,0.8,11.111,0.14,0.539,3.877,13.571,17.449,16.479,0.791,124.242,104.692,19.551,111.842,117.144,228.986
22000319,2021-02-01 20:30:00+00:00,1610612742,1610612756,0,240.0,108,86.0,37.0,0.43,32.0,10.0,0.313,25.0,24.0,0.96,16.0,14.0,7.0,7.0,9.0,17.0,35.0,109,92,43,0.467,35,13,0.371,12,10,0.833,19,16,3,7,24,11,34,104.0,102.28,0.488,0.557,0.432,13.462,0.171,0.538,6.844,8.799,16.621,15.643,0.761,103.846,106.57,-2.724,87.477,116.234,203.711
22000319,2021-02-01 20:30:00+00:00,1610612756,1610612742,1,240.0,109,92.0,43.0,0.467,35.0,13.0,0.371,12.0,10.0,0.833,19.0,16.0,11.0,3.0,7.0,24.0,34.0,108,86,37,0.43,32,10,0.313,25,24,0.96,16,14,7,9,17,7,35,102.28,104.0,0.538,0.56,0.442,15.643,0.239,0.488,2.885,6.731,23.077,13.462,0.829,106.57,103.846,2.724,91.461,91.885,183.346
22000320,2021-02-01 20:30:00+00:00,1610612759,1610612763,0,240.0,102,89.0,37.0,0.416,37.0,13.0,0.351,22.0,15.0,0.682,28.0,15.0,10.0,7.0,8.0,13.0,32.0,133,93,52,0.559,30,15,0.5,18,14,0.778,37,11,11,11,16,10,43,103.68,101.92,0.489,0.517,0.757,14.468,0.189,0.64,6.868,7.849,12.755,10.793,0.762,98.38,130.495,-32.115,96.012,107.93,203.942
22000320,2021-02-01 20:30:00+00:00,1610612763,1610612759,1,240.0,133,93.0,52.0,0.559,30.0,15.0,0.5,18.0,14.0,0.778,37.0,11.0,10.0,11.0,11.0,16.0,43.0,102,89,37,0.416,37,13,0.351,22,15,0.682,28,15,7,8,13,10,32,101.92,103.68,0.64,0.659,0.712,10.793,0.238,0.489,10.61,10.61,15.432,14.468,0.811,130.495,98.38,32.115,115.918,139.673,255.591
22000312,2021-02-01 20:00:00+00:00,1610612739,1610612750,1,240.0,100,84.0,35.0,0.417,22.0,7.0,0.318,31.0,23.0,0.742,26.0,15.0,15.0,12.0,4.0,12.0,37.0,98,102,40,0.392,38,11,0.289,11,7,0.636,20,8,1,4,21,15,30,97.64,99.84,0.458,0.512,0.743,15.363,0.333,0.446,12.019,4.006,12.019,8.013,0.712,102.417,98.157,4.26,98.928,125.757,224.685
22000317,2021-02-01 20:00:00+00:00,1610612740,1610612758,0,240.0,109,101.0,40.0,0.396,30.0,9.0,0.3,24.0,20.0,0.833,22.0,10.0,17.0,5.0,11.0,22.0,29.0,118,88,42,0.477,43,14,0.326,26,20,0.769,31,20,8,3,18,13,39,104.56,106.44,0.441,0.489,0.55,9.564,0.304,0.557,4.697,10.334,20.669,18.79,0.69,104.246,110.861,-6.614,97.406,110.744,208.15
22000315,2021-02-01 20:00:00+00:00,1610612741,1610612752,1,240.0,110,88.0,42.0,0.477,34.0,11.0,0.324,20.0,15.0,0.75,30.0,12.0,7.0,1.0,3.0,19.0,33.0,102,87,37,0.425,29,6,0.207,26,22,0.846,21,12,6,6,19,11,34,101.8,99.44,0.54,0.568,0.714,11.788,0.171,0.46,1.006,3.017,19.107,12.068,0.75,108.055,102.574,5.481,102.116,74.97,177.086
22000318,2021-02-01 20:00:00+00:00,1610612745,1610612760,1,240.0,136,102.0,49.0,0.48,52.0,28.0,0.538,11.0,10.0,0.909,30.0,13.0,10.0,6.0,8.0,20.0,40.0,106,89,39,0.438,34,13,0.382,19,15,0.789,21,17,8,8,13,8,37,109.84,106.36,0.618,0.636,0.612,11.835,0.213,0.511,5.641,7.522,18.804,15.983,0.833,123.816,99.662,24.155,107.774,109.087,216.86
22000316,2021-02-01 20:00:00+00:00,1610612749,1610612757,1,240.0,134,96.0,53.0,0.552,42.0,21.0,0.5,12.0,7.0,0.583,38.0,13.0,9.0,7.0,10.0,13.0,44.0,106,104,39,0.375,42,15,0.357,13,13,1.0,19,11,6,8,10,14,31,105.28,106.72,0.661,0.662,0.717,12.348,0.225,0.447,6.559,9.37,12.181,10.307,0.759,127.28,99.325,27.954,114.493,119.918,234.411
22000312,2021-02-01 20:00:00+00:00,1610612750,1610612739,0,240.0,98,102.0,40.0,0.392,38.0,11.0,0.289,11.0,7.0,0.636,20.0,8.0,15.0,1.0,4.0,21.0,30.0,100,84,35,0.417,22,7,0.318,31,23,0.742,26,15,12,4,12,15,37,99.84,97.64,0.446,0.459,0.5,8.013,0.288,0.458,1.024,4.097,21.508,15.363,0.667,98.157,102.417,-4.26,98.255,79.455,177.71
22000315,2021-02-01 20:00:00+00:00,1610612752,1610612741,0,240.0,102,87.0,37.0,0.425,29.0,6.0,0.207,26.0,22.0,0.846,21.0,12.0,11.0,6.0,6.0,19.0,34.0,110,88,42,0.477,34,11,0.324,20,15,0.75,30,12,1,3,19,7,33,99.44,101.8,0.46,0.518,0.568,12.068,0.25,0.54,5.894,5.894,18.664,11.788,0.829,102.574,108.055,-5.481,93.675,99.789,193.464
22000316,2021-02-01 20:00:00+00:00,1610612757,1610612749,0,240.0,106,104.0,39.0,0.375,42.0,15.0,0.357,13.0,13.0,1.0,19.0,11.0,14.0,6.0,8.0,10.0,31.0,134,96,53,0.552,42,21,0.5,12,7,0.583,38,13,7,10,13,9,44,106.72,105.28,0.447,0.483,0.487,10.307,0.241,0.661,5.699,7.599,9.498,12.348,0.775,99.325,127.28,-27.954,91.349,108.7,200.048
